session_round_name,event_name,experiment_no,experiment_id,coor1,coor2,color
round_2_images,experiment_dtu_21_03,experiment_no_36,86,1883,2051,pink
round_2_images,experiment_dtu_21_03,experiment_no_36,87,526,1455,grey
round_2_images,experiment_dtu_21_03,experiment_no_36,85,2485,534,black
round_2_images,experiment_dtu_21_03,experiment_no_37,85,2330,3301,black
round_2_images,experiment_dtu_21_03,experiment_no_37,82,2142,3141,white
round_2_images,experiment_dtu_21_03,experiment_no_37,87,579,1693,grey
round_2_images,experiment_dtu_21_03,experiment_no_37,77,1069,1529,gold
round_2_images,experiment_dtu_21_03,experiment_no_37,84,1490,1075,light-purple
round_2_images,experiment_dtu_21_03,experiment_no_38,76,1268,3501,blue
round_2_images,experiment_dtu_21_03,experiment_no_38,83,797,2913,yellow
round_2_images,experiment_dtu_21_03,experiment_no_38,78,662,2706,green
round_2_images,experiment_dtu_21_03,experiment_no_38,77,1920,2542,gold
round_2_images,experiment_dtu_21_03,experiment_no_38,88,2330,1285,orange
round_2_images,experiment_dtu_21_03,experiment_no_39,76,1402,2869,blue
round_2_images,experiment_dtu_21_03,experiment_no_39,86,1481,2137,pink
round_2_images,experiment_dtu_21_03,experiment_no_39,87,1584,1227,grey
round_2_images,experiment_dtu_21_03,experiment_no_39,81,450,1146,red
round_2_images,experiment_dtu_21_03,experiment_no_39,77,422,590,gold
round_2_images,experiment_dtu_21_03,experiment_no_40,79,1083,2886,brown
round_2_images,experiment_dtu_21_03,experiment_no_40,88,910,2355,orange
round_2_images,experiment_dtu_21_03,experiment_no_40,81,2025,1211,red
round_2_images,experiment_dtu_21_03,experiment_no_40,83,694,445,yellow
round_2_images,experiment_dtu_21_03,experiment_no_40,84,2044,350,light-purple
round_2_images,experiment_dtu_21_03,experiment_no_41,80,2553,3113,bright-green
round_2_images,experiment_dtu_21_03,experiment_no_41,82,1550,2018,white
round_2_images,experiment_dtu_21_03,experiment_no_41,77,1869,1457,gold
round_2_images,experiment_dtu_21_03,experiment_no_41,86,823,1062,pink
round_2_images,experiment_dtu_21_03,experiment_no_41,85,595,525,black
round_2_images,experiment_dtu_21_03,experiment_no_42,70,1909,2934,light-pink
round_2_images,experiment_dtu_21_03,experiment_no_42,81,722,2594,red
round_2_images,experiment_dtu_21_03,experiment_no_42,86,1343,1657,pink
round_2_images,experiment_dtu_21_03,experiment_no_42,76,519,622,blue
round_2_images,experiment_dtu_21_03,experiment_no_42,83,1667,515,yellow
round_2_images,experiment_dtu_21_03,experiment_no_43,85,2418,3142,black
round_2_images,experiment_dtu_21_03,experiment_no_43,76,2170,2976,blue
round_2_images,experiment_dtu_21_03,experiment_no_43,83,908,905,yellow
round_2_images,experiment_dtu_21_03,experiment_no_43,80,696,694,bright-green
round_2_images,experiment_dtu_21_03,experiment_no_43,81,608,424,red
round_2_images,experiment_dtu_21_03,experiment_no_44,81,584,2722,red
round_2_images,experiment_dtu_21_03,experiment_no_44,83,940,2310,yellow
round_2_images,experiment_dtu_21_03,experiment_no_44,76,1854,1571,blue
round_2_images,experiment_dtu_21_03,experiment_no_44,86,837,1139,pink
round_2_images,experiment_dtu_21_03,experiment_no_44,77,1163,962,gold
round_2_images,experiment_dtu_21_03,experiment_no_45,77,1164,3243,gold
round_2_images,experiment_dtu_21_03,experiment_no_45,89,1037,3109,purple
round_2_images,experiment_dtu_21_03,experiment_no_45,81,1141,2985,red
round_2_images,experiment_dtu_21_03,experiment_no_45,70,728,2295,light-pink
round_2_images,experiment_dtu_21_03,experiment_no_45,88,1195,1814,orange
round_2_images,experiment_dtu_21_03,experiment_no_46,84,836,3160,light-purple
round_2_images,experiment_dtu_21_03,experiment_no_46,85,1304,2579,black
round_2_images,experiment_dtu_21_03,experiment_no_46,87,1018,2549,grey
round_2_images,experiment_dtu_21_03,experiment_no_46,86,1434,2033,pink
round_2_images,experiment_dtu_21_03,experiment_no_46,81,1337,1927,red
round_2_images,experiment_dtu_21_03,experiment_no_47,80,340,2987,bright-green
round_2_images,experiment_dtu_21_03,experiment_no_47,86,479,2533,pink
round_2_images,experiment_dtu_21_03,experiment_no_47,83,943,1894,yellow
round_2_images,experiment_dtu_21_03,experiment_no_47,79,1348,1628,brown
round_2_images,experiment_dtu_21_03,experiment_no_47,76,2005,783,blue
round_2_images,experiment_dtu_21_03,experiment_no_48,80,884,2306,bright-green
round_2_images,experiment_dtu_21_03,experiment_no_48,83,905,2184,yellow
round_2_images,experiment_dtu_21_03,experiment_no_48,82,1078,2081,white
round_2_images,experiment_dtu_21_03,experiment_no_48,77,1434,1703,gold
round_2_images,experiment_dtu_21_03,experiment_no_48,87,1664,1425,grey
round_2_images,experiment_dtu_21_03,experiment_no_49,89,546,2390,purple
round_2_images,experiment_dtu_21_03,experiment_no_49,77,2120,2383,gold
round_2_images,experiment_dtu_21_03,experiment_no_49,76,1732,1787,blue
round_2_images,experiment_dtu_21_03,experiment_no_49,81,2066,1112,red
round_2_images,experiment_dtu_21_03,experiment_no_49,80,591,1015,bright-green
round_2_images,experiment_dtu_21_03,experiment_no_50,79,2188,2740,brown
round_2_images,experiment_dtu_21_03,experiment_no_50,78,353,2197,green
round_2_images,experiment_dtu_21_03,experiment_no_50,89,326,2001,purple
round_2_images,experiment_dtu_21_03,experiment_no_50,86,1985,1701,pink
round_2_images,experiment_dtu_21_03,experiment_no_50,87,897,594,grey
round_2_images,experiment_dtu_21_03,experiment_no_51,77,2066,2517,gold
round_2_images,experiment_dtu_21_03,experiment_no_51,81,1398,1706,red
round_2_images,experiment_dtu_21_03,experiment_no_51,82,2002,1221,white
round_2_images,experiment_dtu_21_03,experiment_no_51,84,1642,469,light-purple
round_2_images,experiment_dtu_21_03,experiment_no_51,86,811,380,pink
round_2_images,experiment_dtu_21_03,experiment_no_52,88,802,3157,orange
round_2_images,experiment_dtu_21_03,experiment_no_52,89,2020,2064,purple
round_2_images,experiment_dtu_21_03,experiment_no_52,83,1503,2035,yellow
round_2_images,experiment_dtu_21_03,experiment_no_52,84,2135,907,light-purple
round_2_images,experiment_dtu_21_03,experiment_no_52,81,734,883,red
round_2_images,experiment_dtu_21_03,experiment_no_53,84,2148,3164,light-purple
round_2_images,experiment_dtu_21_03,experiment_no_53,82,1211,1726,white
round_2_images,experiment_dtu_21_03,experiment_no_53,81,914,1380,red
round_2_images,experiment_dtu_21_03,experiment_no_53,79,1571,813,brown
round_2_images,experiment_dtu_21_03,experiment_no_53,85,250,171,black
round_2_images,experiment_dtu_21_03,experiment_no_54,85,2259,3183,black
round_2_images,experiment_dtu_21_03,experiment_no_54,87,1812,2373,grey
round_2_images,experiment_dtu_21_03,experiment_no_54,88,1593,2134,orange
round_2_images,experiment_dtu_21_03,experiment_no_54,81,391,1159,red
round_2_images,experiment_dtu_21_03,experiment_no_54,83,657,761,yellow
round_2_images,experiment_dtu_21_03,experiment_no_55,76,1569,3190,blue
round_2_images,experiment_dtu_21_03,experiment_no_55,78,1543,2522,green
round_2_images,experiment_dtu_21_03,experiment_no_55,83,1609,1491,yellow
round_2_images,experiment_dtu_21_03,experiment_no_55,88,2234,595,orange
round_2_images,experiment_dtu_21_03,experiment_no_55,85,454,483,black
round_2_images,experiment_dtu_21_03,experiment_no_56,84,1834,2842,light-purple
round_2_images,experiment_dtu_21_03,experiment_no_56,82,388,1775,white
round_2_images,experiment_dtu_21_03,experiment_no_56,78,2101,1767,green
round_2_images,experiment_dtu_21_03,experiment_no_56,76,1655,742,blue
round_2_images,experiment_dtu_21_03,experiment_no_56,85,265,331,black
round_2_images,experiment_dtu_21_03,experiment_no_57,78,2291,2985,green
round_2_images,experiment_dtu_21_03,experiment_no_57,89,1077,2639,purple
round_2_images,experiment_dtu_21_03,experiment_no_57,77,741,2461,gold
round_2_images,experiment_dtu_21_03,experiment_no_57,87,2102,2296,grey
round_2_images,experiment_dtu_21_03,experiment_no_57,88,1124,2078,orange
round_2_images,experiment_dtu_21_03,experiment_no_58,76,2331,3339,blue
round_2_images,experiment_dtu_21_03,experiment_no_58,78,2134,2987,green
round_2_images,experiment_dtu_21_03,experiment_no_58,88,1289,1747,orange
round_2_images,experiment_dtu_21_03,experiment_no_58,85,435,570,black
round_2_images,experiment_dtu_21_03,experiment_no_58,70,399,475,light-pink
round_1_images,experiment_dtu_15_03,experiment_no_0,42,302,3119,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_0,46,1811,2562,pink
round_1_images,experiment_dtu_15_03,experiment_no_0,45,389,2350,red
round_1_images,experiment_dtu_15_03,experiment_no_0,39,906,1569,yellow
round_1_images,experiment_dtu_15_03,experiment_no_0,47,2150,298,blue
round_1_images,experiment_dtu_15_03,experiment_no_1,45,308,3028,red
round_1_images,experiment_dtu_15_03,experiment_no_1,40,1551,2449,brown
round_1_images,experiment_dtu_15_03,experiment_no_1,47,1093,2135,blue
round_1_images,experiment_dtu_15_03,experiment_no_1,46,1322,507,pink
round_1_images,experiment_dtu_15_03,experiment_no_1,41,343,433,grey
round_1_images,experiment_dtu_15_03,experiment_no_2,40,1341,2827,brown
round_1_images,experiment_dtu_15_03,experiment_no_2,45,1250,2729,red
round_1_images,experiment_dtu_15_03,experiment_no_2,39,543,1696,yellow
round_1_images,experiment_dtu_15_03,experiment_no_2,44,1271,708,purple
round_1_images,experiment_dtu_15_03,experiment_no_2,46,1489,388,pink
round_1_images,experiment_dtu_15_03,experiment_no_3,44,579,3339,purple
round_1_images,experiment_dtu_15_03,experiment_no_3,41,1860,2979,grey
round_1_images,experiment_dtu_15_03,experiment_no_3,43,1429,2591,green
round_1_images,experiment_dtu_15_03,experiment_no_3,46,1557,2060,pink
round_1_images,experiment_dtu_15_03,experiment_no_3,47,554,847,blue
round_1_images,experiment_dtu_15_03,experiment_no_4,39,2091,2547,yellow
round_1_images,experiment_dtu_15_03,experiment_no_4,47,1016,2173,blue
round_1_images,experiment_dtu_15_03,experiment_no_4,41,2075,1331,grey
round_1_images,experiment_dtu_15_03,experiment_no_4,45,322,1168,red
round_1_images,experiment_dtu_15_03,experiment_no_4,29,1636,938,orange
round_1_images,experiment_dtu_15_03,experiment_no_5,47,2005,3333,blue
round_1_images,experiment_dtu_15_03,experiment_no_5,39,1303,2761,yellow
round_1_images,experiment_dtu_15_03,experiment_no_5,40,1447,2478,brown
round_1_images,experiment_dtu_15_03,experiment_no_5,44,1578,845,purple
round_1_images,experiment_dtu_15_03,experiment_no_5,46,1351,646,pink
round_1_images,experiment_dtu_15_03,experiment_no_6,39,1372,2918,yellow
round_1_images,experiment_dtu_15_03,experiment_no_6,47,2048,2204,blue
round_1_images,experiment_dtu_15_03,experiment_no_6,29,1278,1456,orange
round_1_images,experiment_dtu_15_03,experiment_no_6,45,1853,943,red
round_1_images,experiment_dtu_15_03,experiment_no_6,42,1084,422,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_7,29,1078,2785,orange
round_1_images,experiment_dtu_15_03,experiment_no_7,47,2029,2698,blue
round_1_images,experiment_dtu_15_03,experiment_no_7,43,1108,1332,green
round_1_images,experiment_dtu_15_03,experiment_no_7,41,2297,1154,grey
round_1_images,experiment_dtu_15_03,experiment_no_7,46,1430,1153,pink
round_1_images,experiment_dtu_15_03,experiment_no_8,40,769,2627,brown
round_1_images,experiment_dtu_15_03,experiment_no_8,29,717,2453,orange
round_1_images,experiment_dtu_15_03,experiment_no_8,44,1336,2108,purple
round_1_images,experiment_dtu_15_03,experiment_no_8,43,1390,1988,green
round_1_images,experiment_dtu_15_03,experiment_no_8,41,867,1509,grey
round_1_images,experiment_dtu_15_03,experiment_no_9,42,533,2653,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_9,46,1737,2437,pink
round_1_images,experiment_dtu_15_03,experiment_no_9,39,1752,2235,yellow
round_1_images,experiment_dtu_15_03,experiment_no_9,40,771,816,brown
round_1_images,experiment_dtu_15_03,experiment_no_9,29,1484,743,orange
round_1_images,experiment_dtu_15_03,experiment_no_10,39,1353,3268,yellow
round_1_images,experiment_dtu_15_03,experiment_no_10,43,1737,2909,green
round_1_images,experiment_dtu_15_03,experiment_no_10,47,1285,2739,blue
round_1_images,experiment_dtu_15_03,experiment_no_10,40,1092,1148,brown
round_1_images,experiment_dtu_15_03,experiment_no_10,45,1481,871,red
round_1_images,experiment_dtu_15_03,experiment_no_11,40,700,2785,brown
round_1_images,experiment_dtu_15_03,experiment_no_11,45,676,1670,red
round_1_images,experiment_dtu_15_03,experiment_no_11,39,671,1246,yellow
round_1_images,experiment_dtu_15_03,experiment_no_11,29,1839,812,orange
round_1_images,experiment_dtu_15_03,experiment_no_11,43,2061,733,green
round_1_images,experiment_dtu_15_03,experiment_no_12,40,647,3161,brown
round_1_images,experiment_dtu_15_03,experiment_no_12,42,823,2771,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_12,44,1610,2682,purple
round_1_images,experiment_dtu_15_03,experiment_no_12,45,1973,1958,red
round_1_images,experiment_dtu_15_03,experiment_no_12,29,1809,1866,orange
round_1_images,experiment_dtu_15_03,experiment_no_13,42,1275,2018,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_13,39,1011,1784,yellow
round_1_images,experiment_dtu_15_03,experiment_no_13,47,446,1376,blue
round_1_images,experiment_dtu_15_03,experiment_no_13,45,256,1022,red
round_1_images,experiment_dtu_15_03,experiment_no_13,44,1676,579,purple
round_1_images,experiment_dtu_15_03,experiment_no_14,46,2160,2673,pink
round_1_images,experiment_dtu_15_03,experiment_no_14,41,944,1772,grey
round_1_images,experiment_dtu_15_03,experiment_no_14,44,1303,1515,purple
round_1_images,experiment_dtu_15_03,experiment_no_14,29,412,1265,orange
round_1_images,experiment_dtu_15_03,experiment_no_14,40,1117,744,brown
round_1_images,experiment_dtu_15_03,experiment_no_15,46,1125,2869,pink
round_1_images,experiment_dtu_15_03,experiment_no_15,44,745,2524,purple
round_1_images,experiment_dtu_15_03,experiment_no_15,42,692,1862,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_15,29,1953,1622,orange
round_1_images,experiment_dtu_15_03,experiment_no_15,47,1761,1142,blue
round_1_images,experiment_dtu_15_03,experiment_no_16,46,954,3177,pink
round_1_images,experiment_dtu_15_03,experiment_no_16,40,1270,2771,brown
round_1_images,experiment_dtu_15_03,experiment_no_16,42,2181,2302,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_16,44,877,1850,purple
round_1_images,experiment_dtu_15_03,experiment_no_16,29,2183,635,orange
round_1_images,experiment_dtu_15_03,experiment_no_17,41,1450,2603,grey
round_1_images,experiment_dtu_15_03,experiment_no_17,42,1427,2429,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_17,40,2027,1349,brown
round_1_images,experiment_dtu_15_03,experiment_no_17,46,1133,1169,pink
round_1_images,experiment_dtu_15_03,experiment_no_17,39,1301,950,yellow
round_1_images,experiment_dtu_15_03,experiment_no_18,47,1535,3427,blue
round_1_images,experiment_dtu_15_03,experiment_no_18,46,943,2745,pink
round_1_images,experiment_dtu_15_03,experiment_no_18,40,1350,2140,brown
round_1_images,experiment_dtu_15_03,experiment_no_18,45,1933,742,red
round_1_images,experiment_dtu_15_03,experiment_no_18,44,554,492,purple
round_1_images,experiment_dtu_15_03,experiment_no_19,42,2141,2327,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_19,40,61,1988,brown
round_1_images,experiment_dtu_15_03,experiment_no_19,41,1233,1969,grey
round_1_images,experiment_dtu_15_03,experiment_no_19,43,250,1804,green
round_1_images,experiment_dtu_15_03,experiment_no_19,39,785,1369,yellow
round_1_images,experiment_dtu_15_03,experiment_no_20,43,2014,2426,green
round_1_images,experiment_dtu_15_03,experiment_no_20,47,1485,2097,blue
round_1_images,experiment_dtu_15_03,experiment_no_20,45,1048,1872,red
round_1_images,experiment_dtu_15_03,experiment_no_20,44,1135,1756,purple
round_1_images,experiment_dtu_15_03,experiment_no_20,46,750,315,pink
round_1_images,experiment_dtu_15_03,experiment_no_21,44,1069,3197,purple
round_1_images,experiment_dtu_15_03,experiment_no_21,41,2107,2938,grey
round_1_images,experiment_dtu_15_03,experiment_no_21,43,1361,2670,green
round_1_images,experiment_dtu_15_03,experiment_no_21,45,1254,2071,red
round_1_images,experiment_dtu_15_03,experiment_no_21,42,1849,1666,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_22,40,1306,1978,brown
round_1_images,experiment_dtu_15_03,experiment_no_22,43,692,1026,green
round_1_images,experiment_dtu_15_03,experiment_no_22,47,876,925,blue
round_1_images,experiment_dtu_15_03,experiment_no_22,29,677,807,orange
round_1_images,experiment_dtu_15_03,experiment_no_22,46,2058,487,pink
round_1_images,experiment_dtu_15_03,experiment_no_23,45,195,3157,red
round_1_images,experiment_dtu_15_03,experiment_no_23,42,1333,2776,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_23,61,1978,1290,light-pink
round_1_images,experiment_dtu_15_03,experiment_no_23,41,759,793,grey
round_1_images,experiment_dtu_15_03,experiment_no_23,46,2080,267,pink
round_1_images,experiment_dtu_15_03,experiment_no_24,40,1197,2801,brown
round_1_images,experiment_dtu_15_03,experiment_no_24,41,884,2285,grey
round_1_images,experiment_dtu_15_03,experiment_no_24,43,364,1784,green
round_1_images,experiment_dtu_15_03,experiment_no_24,45,507,1688,red
round_1_images,experiment_dtu_15_03,experiment_no_24,46,2031,344,pink
round_1_images,experiment_dtu_15_03,experiment_no_25,42,1877,2544,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_25,47,799,2492,blue
round_1_images,experiment_dtu_15_03,experiment_no_25,40,1835,1308,brown
round_1_images,experiment_dtu_15_03,experiment_no_25,46,1234,703,pink
round_1_images,experiment_dtu_15_03,experiment_no_25,43,2229,537,green
round_1_images,experiment_dtu_15_03,experiment_no_26,39,1098,2081,yellow
round_1_images,experiment_dtu_15_03,experiment_no_26,47,2223,1332,blue
round_1_images,experiment_dtu_15_03,experiment_no_26,42,1088,1287,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_26,29,1896,870,orange
round_1_images,experiment_dtu_15_03,experiment_no_26,45,2058,344,red
round_1_images,experiment_dtu_15_03,experiment_no_27,39,389,3064,yellow
round_1_images,experiment_dtu_15_03,experiment_no_27,29,1670,2653,orange
round_1_images,experiment_dtu_15_03,experiment_no_27,46,913,2164,pink
round_1_images,experiment_dtu_15_03,experiment_no_27,45,559,963,red
round_1_images,experiment_dtu_15_03,experiment_no_27,47,1609,321,blue
round_1_images,experiment_dtu_15_03,experiment_no_28,46,349,3082,pink
round_1_images,experiment_dtu_15_03,experiment_no_28,40,346,2747,brown
round_1_images,experiment_dtu_15_03,experiment_no_28,42,1093,1001,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_28,44,1862,644,purple
round_1_images,experiment_dtu_15_03,experiment_no_28,39,1868,464,yellow
round_1_images,experiment_dtu_15_03,experiment_no_29,42,1435,2640,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_29,46,1743,2033,pink
round_1_images,experiment_dtu_15_03,experiment_no_29,44,793,1466,purple
round_1_images,experiment_dtu_15_03,experiment_no_29,41,1326,1117,grey
round_1_images,experiment_dtu_15_03,experiment_no_29,29,383,470,orange
round_1_images,experiment_dtu_15_03,experiment_no_30,40,1004,2189,brown
round_1_images,experiment_dtu_15_03,experiment_no_30,44,1706,1828,purple
round_1_images,experiment_dtu_15_03,experiment_no_30,43,1876,1546,green
round_1_images,experiment_dtu_15_03,experiment_no_30,29,1735,1268,orange
round_1_images,experiment_dtu_15_03,experiment_no_30,39,2041,917,yellow
round_1_images,experiment_dtu_15_03,experiment_no_31,41,1710,3251,grey
round_1_images,experiment_dtu_15_03,experiment_no_31,46,1314,3084,pink
round_1_images,experiment_dtu_15_03,experiment_no_31,39,1522,2379,yellow
round_1_images,experiment_dtu_15_03,experiment_no_31,42,1475,1007,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_31,29,1073,828,orange
round_1_images,experiment_dtu_15_03,experiment_no_32,41,1321,2529,grey
round_1_images,experiment_dtu_15_03,experiment_no_32,40,1084,1239,brown
round_1_images,experiment_dtu_15_03,experiment_no_32,42,944,1193,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_32,44,1877,1121,purple
round_1_images,experiment_dtu_15_03,experiment_no_32,47,1071,1069,blue
round_1_images,experiment_dtu_15_03,experiment_no_33,39,635,2480,yellow
round_1_images,experiment_dtu_15_03,experiment_no_33,44,1199,2238,purple
round_1_images,experiment_dtu_15_03,experiment_no_33,42,1366,1725,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_33,41,1509,1522,grey
round_1_images,experiment_dtu_15_03,experiment_no_33,29,1971,1314,orange
round_1_images,experiment_dtu_15_03,experiment_no_34,41,2108,2995,grey
round_1_images,experiment_dtu_15_03,experiment_no_34,47,1070,2446,blue
round_1_images,experiment_dtu_15_03,experiment_no_34,40,816,1696,brown
round_1_images,experiment_dtu_15_03,experiment_no_34,45,1735,1431,red
round_1_images,experiment_dtu_15_03,experiment_no_34,44,1881,1243,purple
round_1_images,experiment_dtu_15_03,experiment_no_35,39,946,2867,yellow
round_1_images,experiment_dtu_15_03,experiment_no_35,42,529,2363,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_35,40,1320,2256,brown
round_1_images,experiment_dtu_15_03,experiment_no_35,43,1387,1273,green
round_1_images,experiment_dtu_15_03,experiment_no_35,29,994,881,orange
round_1_images,experiment_dtu_15_03,experiment_no_36,47,623,2567,blue
round_1_images,experiment_dtu_15_03,experiment_no_36,29,360,2241,orange
round_1_images,experiment_dtu_15_03,experiment_no_36,44,2078,1418,purple
round_1_images,experiment_dtu_15_03,experiment_no_36,39,2128,754,yellow
round_1_images,experiment_dtu_15_03,experiment_no_36,46,1844,746,pink
round_1_images,experiment_dtu_15_03,experiment_no_37,40,1390,2551,brown
round_1_images,experiment_dtu_15_03,experiment_no_37,46,1042,2383,pink
round_1_images,experiment_dtu_15_03,experiment_no_37,45,1726,2203,red
round_1_images,experiment_dtu_15_03,experiment_no_37,47,810,2002,blue
round_1_images,experiment_dtu_15_03,experiment_no_37,39,1425,1892,yellow
round_1_images,experiment_dtu_15_03,experiment_no_38,42,1822,1938,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_38,39,1560,1599,yellow
round_1_images,experiment_dtu_15_03,experiment_no_38,43,1218,1410,green
round_1_images,experiment_dtu_15_03,experiment_no_38,45,652,788,red
round_1_images,experiment_dtu_15_03,experiment_no_38,40,2184,587,brown
round_1_images,experiment_dtu_15_03,experiment_no_39,44,744,3001,purple
round_1_images,experiment_dtu_15_03,experiment_no_39,43,966,2178,green
round_1_images,experiment_dtu_15_03,experiment_no_39,42,1365,1714,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_39,41,1672,1200,grey
round_1_images,experiment_dtu_15_03,experiment_no_39,40,481,487,brown
round_1_images,experiment_dtu_15_03,experiment_no_40,45,1990,3205,red
round_1_images,experiment_dtu_15_03,experiment_no_40,40,947,2796,brown
round_1_images,experiment_dtu_15_03,experiment_no_40,42,1691,2547,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_40,39,735,1184,yellow
round_1_images,experiment_dtu_15_03,experiment_no_40,46,1633,1175,pink
round_1_images,experiment_dtu_15_03,experiment_no_41,29,465,2719,orange
round_1_images,experiment_dtu_15_03,experiment_no_41,41,1942,2613,grey
round_1_images,experiment_dtu_15_03,experiment_no_41,44,1857,2388,purple
round_1_images,experiment_dtu_15_03,experiment_no_41,42,986,2293,light-purple
round_1_images,experiment_dtu_15_03,experiment_no_41,45,1469,1953,red
round_1_images,experiment_dtu_15_03,experiment_no_42,43,1341,3052,green
round_1_images,experiment_dtu_15_03,experiment_no_42,46,854,2431,pink
round_1_images,experiment_dtu_15_03,experiment_no_42,39,1299,1557,yellow
round_1_images,experiment_dtu_15_03,experiment_no_42,47,853,732,blue
round_1_images,experiment_dtu_15_03,experiment_no_42,50,2106,152,grey
round_1_images,experiment_dtu_15_03,experiment_no_43,46,2212,2952,pink
round_1_images,experiment_dtu_15_03,experiment_no_43,41,1581,2610,grey
round_1_images,experiment_dtu_15_03,experiment_no_43,43,1599,2327,green
round_1_images,experiment_dtu_15_03,experiment_no_43,39,1451,2192,yellow
round_1_images,experiment_dtu_15_03,experiment_no_43,47,1740,1153,blue
round_2_images,experiment_dtu_15_03,experiment_no_0,49,739,2294,brown
round_2_images,experiment_dtu_15_03,experiment_no_0,51,1027,2277,orange
round_2_images,experiment_dtu_15_03,experiment_no_0,54,1381,2260,light-purple
round_2_images,experiment_dtu_15_03,experiment_no_0,53,335,1488,green
round_2_images,experiment_dtu_15_03,experiment_no_0,39,296,616,yellow
round_2_images,experiment_dtu_15_03,experiment_no_1,56,1975,2768,pink
round_2_images,experiment_dtu_15_03,experiment_no_1,59,2564,1746,gold
round_2_images,experiment_dtu_15_03,experiment_no_1,54,680,885,light-purple
round_2_images,experiment_dtu_15_03,experiment_no_1,53,501,522,green
round_2_images,experiment_dtu_15_03,experiment_no_1,58,2526,391,black
round_2_images,experiment_dtu_15_03,experiment_no_2,61,1985,2810,light-pink
round_2_images,experiment_dtu_15_03,experiment_no_2,39,1708,2687,blue
round_2_images,experiment_dtu_15_03,experiment_no_2,55,1796,2475,red
round_2_images,experiment_dtu_15_03,experiment_no_2,52,281,2142,purple
round_2_images,experiment_dtu_15_03,experiment_no_2,49,844,618,brown
round_2_images,experiment_dtu_15_03,experiment_no_3,53,1845,3056,green
round_2_images,experiment_dtu_15_03,experiment_no_3,57,390,2908,bright-green
round_2_images,experiment_dtu_15_03,experiment_no_3,51,1379,1680,orange
round_2_images,experiment_dtu_15_03,experiment_no_3,61,1134,1651,light-pink
round_2_images,experiment_dtu_15_03,experiment_no_3,52,2020,318,purple
round_2_images,experiment_dtu_15_03,experiment_no_4,59,806,2853,gold
round_2_images,experiment_dtu_15_03,experiment_no_4,61,927,2505,light-pink
round_2_images,experiment_dtu_15_03,experiment_no_4,54,1151,1256,light-purple
round_2_images,experiment_dtu_15_03,experiment_no_4,60,1298,1038,white
round_2_images,experiment_dtu_15_03,experiment_no_4,51,2019,275,orange
round_2_images,experiment_dtu_15_03,experiment_no_5,48,1904,3071,yellow
round_2_images,experiment_dtu_15_03,experiment_no_5,55,1237,2304,red
round_2_images,experiment_dtu_15_03,experiment_no_5,58,777,1064,black
round_2_images,experiment_dtu_15_03,experiment_no_5,52,924,915,purple
round_2_images,experiment_dtu_15_03,experiment_no_5,39,715,859,blue
round_2_images,experiment_dtu_15_03,experiment_no_6,55,955,2892,red
round_2_images,experiment_dtu_15_03,experiment_no_6,59,1400,2460,gold
round_2_images,experiment_dtu_15_03,experiment_no_6,60,1778,1654,white
round_2_images,experiment_dtu_15_03,experiment_no_6,57,625,1394,bright-green
round_2_images,experiment_dtu_15_03,experiment_no_6,49,1439,615,brown
round_2_images,experiment_dtu_15_03,experiment_no_7,50,548,2967,grey
round_2_images,experiment_dtu_15_03,experiment_no_7,51,1605,2541,orange
round_2_images,experiment_dtu_15_03,experiment_no_7,49,1324,1653,brown
round_2_images,experiment_dtu_15_03,experiment_no_7,61,1783,694,light-pink
round_2_images,experiment_dtu_15_03,experiment_no_7,53,617,240,green
round_2_images,experiment_dtu_15_03,experiment_no_8,53,2140,3172,green
round_2_images,experiment_dtu_15_03,experiment_no_8,57,177,3110,bright-green
round_2_images,experiment_dtu_15_03,experiment_no_8,58,1346,2211,black
round_2_images,experiment_dtu_15_03,experiment_no_8,50,845,1195,grey
round_2_images,experiment_dtu_15_03,experiment_no_8,61,256,192,light-pink
round_2_images,experiment_dtu_15_03,experiment_no_9,48,1342,2434,yellow
round_2_images,experiment_dtu_15_03,experiment_no_9,52,651,2092,purple
round_2_images,experiment_dtu_15_03,experiment_no_9,51,1543,1286,orange
round_2_images,experiment_dtu_15_03,experiment_no_9,39,669,972,blue
